clean_text,label
if u get mad or in ur feelings bout zoe s vs yanks tweets then twitter ain t for u i be rolling at this shit tho,1
i was flying down the slope and just rammed into this small asian boy kid got up like a champ and walked it off,0
what ever happened to the teen titans of my day and why must they mock me with this teen titans go,0
y all i m so mad i wasted them calories on that honey bun that ho was dry as hell,1
how original you faggots,1
scandal a negro bed wench s fairy tale and propaganda via a must see for hebrew daughters of zion,1
hahahaa so people can t parent differently twitter is fuckin trash ahahahha,1
lmao the shovel video is pretty awesome she went down like a ton of bricks lol gotta love honky riff raff savages that is all,0
this store is so redneck,0
rt i hate when ppl say hoes aren t loyal they supposed to be,1
fuck niggah add it up gt gt gt,1
funny thing is it s not just the people doing it it s the people who seeing these pics and judging the birds just as wrong,0
meatloaf cream potatoes deer steak and gravy pinto beans and cornbread pear cobbler n bread pudding fhc,0
that one drunk white bitch that always instigate problems involving at least one black dude then crys afterwards when someone gets hurt,1
rt what i really want is some brownies from h amp r iced latte my boy and a blanket w movies that sounds prettttttty amazi,0
he don t even follow his bitch,1
dooms rt white nubuck or leather for the upper of the foam makes them a pass to me white soles too,0
bats are cool as hell because they re basically half tiny fox half leather bird,0
rt it s settled the ding dong is far superior than the twinkie,0
rt a list of mythical creatures jackelope phoenix griffin fairy unicorn pegasus a woman that knows where she wants to,0
rt pick one the girl behind the bar who ain t being a hoe,1
rt just because you not official doesnt mean you can act like complete trash and be free from acting like a decent human being,0
video on the record charlie baker,0
does da n mean negro,1
the boy who shot albino deer,0
fat hoes need a treadmill lol hmu therealwesjames com,1
the birds and the bugs by anat r via,0
one thing i always tell my lor cousins big cousins my bitches amp amp niggah u always gonna be good regardless,1
i wan do a mixtape pussy an cinnamon rolls,1
nothing says fashion like a cunt hat,1
rt i rather my girl be clingy than a hoe,1
lol youre retarded,1
dont make direct eye contact with anything birds cats nothing lol rt i m going out west to bu,0
when mary asked him about it said the part you eat is white you throw the yellow away,0
they need to stop picking up ufcs trash though and build up there own fighters more,0
egypt r the muzzie bros still running things only a tad better certainly no respectors of dem though,0
elza m jones was whipppppppen and drifting last night lol we was tu this ma niggah,1
if you must call me a cracker please call me a cheez it not a saltine,0
we gunna laff at chava rubio beaner supporters in a min,0
rt and i thought i had a problem,0
fuck a hot head pussy i gt a cold heart,1
cousin why is there a bird on your screen me it s twitter cousin i poke you me that s facebook,0
rt poll florida governor rick scott is leading charlie crist by five points,0
bitch your unknown u dont have a mixtape and you damn sure cant rap u couldn t rap if your life depend on it,1
racist tx trash enjoy your high along with gop win a substitute for racist loss,0
rt dat shit trash a shirt inspired by s emoji tattoo pre order now,1
wow rt so this is why big titties were slandered today u bitch rt stop the bullshit,1
sex should be a reward in a relationship nigga has never done anything for you whatsoever yet you still give him the pussy smh,1
no matter how much you bitch and complain america is in better shape to how obama found it period,1
rt does anyone know of a good pet sitter in northeast ohio specifically cats amp birds thanks,0
rt my bro made out with an ugly chick at a festival while drunk so now he s known as larry bird because he hits threes,0
money hungry hoes they can never get a crumb,0
rt i love when the birds are chirping in the morning,0
why even get pregnant by someone that isn t an never will be fit to be a dad smh stupid stupid hoes,1
rt i don t understand how so many americans can hate on obama for saluting with a latte nobody tells these swagfags anything abo,1
omgggggggggg mila kunis is so fing hot f sarah marshall she s like a bird anorexic,0
i was bout to smack a bitch,1
bitches be screaming fuck they nigga but get mad when another bitch fuck they nigga,1
isis supporters in america the jihadis next door,0
about to smack some peckerwoods in a judge pit,1
bitch watch tf out u on moose meat now,1
so far i ve only seen bad bitches talkn bout mansion lan wtf is up,1
she prolly got some bomb pussy too lol i hope haha,1
do you know how good ho ho s are at am answers you haven t given up all your ho ho s whoa,0
rt your sole purpose is to make money otherwise you d suggest violence prevention policies that actually work,0
rt welp rt the prettier bitch usually loses lol this is science,1
have they seen planet of the apes brazil has the highest number of monkey species of any nation in the world with,0
rt lmfao oh nah she keep it three hunna twitpic a selfie if u a ho,0
green beans summer yellow squash zucchini cucumber i will set some more out by the road today its free,0
yasss brownies amp ice cream,0
rt magnus the team leader was particularly rude and unhelpful as opposed to charlie who just blatantly lied awful service,0
remember when i told yall bout my coworker not lookin out a couple weeks back karma s a hoe got his ass,1
rt come on yankees lets keep this game going we must win,0
i like the yankees toinight,0
turn on the magic of colored light,0
bird shit aint no joke,1
we can t call somebody wack we got raymond felton rt lin so trash,0
y all wake tf up y all are pussies it s summer time turn tf up,1
what up fake ass hoe i m not gone fought you today gimme my nigga hand back,1
thank you charlie,0
rt never trippin on no hoes,1
fake pics get off my tl u r dismissed muzzie,0
eagles fans dont except the fact that mcoy been trash this year and that everybody figured out that spread offense,0
i ate a monkey,0
stop lettin them messy hoes mess with your business,1
video charlie baker remembers tom menino,0
everyone is talking about lebron james or the voice and i m just here eating cream filling out of oreos,0
rt fear mongering by the left is dying wake up who are you going believe charlie rangel and hussein or mia love and c,0
a teen was running around target in monkey pjs screaming oo oo ah ah amp the fitting room girls were cackling was today designed to annoy me,0
where s all my bitches where did they goooo,1
who wants to get there nose in these bad bois then hot sox and legs,0
killin in tekken lies you trash,1
they are little bitches when they are proven wrong,1
a bright neon yellow gauntlet,0
rt rt ao got bitches at home scrolling ig like,1
rt bitch be working and keep singing like she ain t never bust a move,1
thank you charlie happy thursday,0
great lead battle and then ricky hits danica for a yellow oh boy,0
i really wish i owned a rocket launcher to use on every retard driving in front of me today,1
the guinea fowls are not what they seem,0
rt charlie rangel on gop they believe slavery isn t over rangel is a flagrant tax evader and racist,0
rt rick scott refuses to appear on debate stage because charlie crist has an illegal electronic fan via,0
